index,Prompt,Generated Response,Expected Misconception
51,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 1 \)
ConstructName: Generate a descending integer linear sequence from the nth term rule
QuestionText: What is the first term of the sequence given by this rule:
\[
1-5 n
\]","The given answer is incorrect because the question asks for the first term of the sequence, which should be calculated by substituting \( n = 1 \) into the formula \( 1 - 5n \). Substituting \( n = 1 \) gives \( 1 - 5(1) = 1 - 5 = -4 \). Therefore, the correct first term of the sequence is \(-4\), not \(1\).",Thinks the first term of a sequence must be 1
149,"Instruction: Why is the given answer wrong under such circumstances?
answer: Only Tom
ConstructName: Recognise a quadratic graph from its shape
QuestionText: Tom and Katie are discussing quadratic graphs Tom says this could be the graph of a quadratic function ![A graph showing a positive parabola in the shape of a u]() Katie says this could be the graph of a quadratic function ![A graph showing a negative parabola in the shape of an upside down u]() Who is correct?","The given answer ""Only Tom"" is incorrect because both graphs can represent quadratic functions. Tom's statement refers to a parabola opening upwards (positive), while Katie's statement refers to a parabola opening downwards (negative). Both shapes can be graphs of quadratic functions depending on the sign of the leading coefficient in the quadratic equation.",Only recognises the positive form of a quadratic graph
3899,"Instruction: Why is the given answer wrong under such circumstances?
answer: Neither is correct
ConstructName: Solve three or more step linear equations, with the variable on one side, involving positive decimals
QuestionText: Tom and Katie are discussing how to solve:
\(\frac{3 x}{2}+1=1.6\)

Tom says a correct next line of working could be: \( \frac{3 x}{2}=0.6 \)

Katie says a correct next line of working could be: \( 3 x+2=2.12 \)

Who is correct?",Neither is correct,Does not understand that when multiplying both sides of an equation by an amount every term must be multiplied by the same amount
287,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 0 \mathrm{~km} \)
ConstructName: Read values off a displacement-time graph
QuestionText: How far away from home was Rachel at 12:15? ![A line graph with title ""A graph to show the distance Rachel travels from her home on her daily run."" 
The x-axis is titled ""Time"" and is labelled with times from 0800 to 1300 in steps of 1 hour, with the axis going half an hour beyond 1300.
The y-axis is titled ""Distance from home (Km)"" and the scale is from 0 to 8 in steps of 1km. The following points are plotted and joined together: (0800, 0), (0830, 2), (0900, 3.5),(1000, 6), (1030, 7), (1100, 7.5),(1230, 7.5),(1300, 4.5), (1330, 0).       
]()","The given answer is wrong because at 12:15, which corresponds to 12.25 on the x-axis, the graph shows that Rachel's distance from home is 4.5 km. Therefore, the correct answer should be \( 4.5 \mathrm{~km} \).",Thinks a horizontal line on a distance time graph means a distance of 0
175,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 0 \)
ConstructName: Given a line segment, calculate the gradient where the gradient is a positive integer
QuestionText: What is the gradient of this line? ![A set of axes with a graph drawn on. The graph passes through the following points: (-3,-3) (-2,-2) (-1,-1) (0,0) (1,1) (2,2) and (3,3).]()","The given answer is incorrect because the gradient of the line passing through the points provided is 1, which is a positive integer, but it cannot be represented as 0.",Believes the gradient of a line is given by an intercept
1424,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \frac{1}{4} \)
ConstructName: Multiply proper fractions in the form: Fraction × Integer
QuestionText: \( 7 \times \frac{1}{4}=7 \div ? \)",The given answer is incorrect. The correct expression should be \( 7 \times \frac{1}{4} = 7 \div 4 \).,"When dividing an integer by a fraction, thinks they can just multiply instead."
2018,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 137^{\circ} \)
ConstructName: Find missing angles using vertically opposite angles
QuestionText: What is the size of angle \( y \) ? ![A diagram showing 3 lines crossing at a point to form 6 angles. One angle is marked as 43 degrees. Another angle is marked as y. There are two blank angles between each marked angle.]()","The given answer is incorrect based on the information provided in the question. The correct answer cannot be determined solely from the vertical angles given (43 degrees), as no specific relationships or additional information about the other angles are provided that would allow for calculating the measure of angle \( y \).",Believes vertically opposite angles sum to 180 degrees
4348,"Instruction: Why is the given answer wrong under such circumstances?
answer: ![A straight line graph from approx 5 on the y axis. Y axis labelled US dollars extending to 15, x axis labelled pounds extending to 10]()
ConstructName: Given a situation sketch an appropriate real life graph
QuestionText: \( £ 1 \) is \( 1.5 \) US dollars.
Which of these graphs shows the value of up to \( £ 10 \) in US dollars?","The given answer is incorrect because it does not reflect the relationship between £1 and US dollars as described in the question. The correct graph should show a straight line where each unit on the x-axis (representing pounds) corresponds to 1.5 units on the y-axis (representing US dollars). The provided image only shows a straight line starting around 5 on the y-axis, which does not match the 1.5 exchange rate.",Believes a direct proportion graph does not have to start at the origin
3616,"Instruction: Why is the given answer wrong under such circumstances?
answer: The first term is \( 12 \) and the position-to-term rule is \( -5 \)
ConstructName: Describe a descending linear sequence in words
QuestionText: Which statement correctly describes this sequence?

\[
7,2,-3, \ldots
\]","The given answer is wrong because it incorrectly describes the sequence as descending linearly with the first term being 12 and the position-to-term rule being -5. However, the correct first term of the sequence is -3, and the position-to-term rule is -5. The sequence starts at -3 and decreases by 5 for each subsequent term.",Thinks the first term in a sequence is the term before the sequence begins (0th term)
978,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( -3 \)
ConstructName: Identify where negative non-integers lie on a number line
QuestionText: Here is a number line: ![A horizontal number-line with 13 vertical, equally spaced, dashes representing the position of numbers. The 1st dash is labelled with ""-6"", the 3rd dash is labelled ""-4"", the 5th dash is labelled ""-2"", the 7th dash is labelled ""0"", the 9th dash is labelled ""2"", the 11th dash is labelled ""4"" and the 13th dash is labelled ""6""    A red arrow, labelled with a question mark is pointing halfway between the 3rd and 4th dashes. ]() Which of the following numbers could be indicated by the arrow?","The given answer \( -3 \) is incorrect for the question ""Which of the following numbers could be indicated by the arrow?"" based on the provided number line.

On the number line shown, the arrow points halfway between the 3rd and 4th dashes. The 3rd dash is labeled \(-4\) and the 4th dash is labeled \(-2\). Halfway between \(-4\) and \(-2\) would be \(-3\), but since the question asks which number could be indicated by the arrow, it implies the exact location, not just an average value. 

Given that the arrow is positioned exactly at this midpoint, the correct answer should be \(-3.5\) rather than \(-3\).","Reads the position of a number from the space between the line marked, rather than the line marked"
831,"Instruction: Why is the given answer wrong under such circumstances?
answer: ![Circle with a line from the centre to the edge]()
ConstructName: Identify the circumference
QuestionText: Which of the following diagrams shows the circumference of a circle?",The given answer is wrong because it represents a single point on the circle (the center) rather than the entire boundary (circumference) of the circle.,Confuses circumference and radius
