index,Prompt,Generated Response,Expected Misconception
4348,"Instruction: Why is the given answer wrong under such circumstances?
answer: ![A straight line graph from approx 5 on the y axis. Y axis labelled US dollars extending to 15, x axis labelled pounds extending to 10]()
ConstructName: Given a situation sketch an appropriate real life graph
QuestionText: \( £ 1 \) is \( 1.5 \) US dollars.
Which of these graphs shows the value of up to \( £ 10 \) in US dollars?",700,Believes a direct proportion graph does not have to start at the origin
3616,"Instruction: Why is the given answer wrong under such circumstances?
answer: The first term is \( 12 \) and the position-to-term rule is \( -5 \)
ConstructName: Describe a descending linear sequence in words
QuestionText: Which statement correctly describes this sequence?

\[
7,2,-3, \ldots
\]","The given answer is incorrect because the provided sequence is not a descending linear sequence. The sequence given is \(7, 2, -3, \ldots\), which does not consistently decrease by a constant difference.

To construct a descending linear sequence in words, you could say:

""The sequence is a descending linear sequence where each term decreases by 5.""

So the correct statement would be:

""The sequence is a descending linear sequence where each term decreases by 5.""

This description matches the sequence \(7, 2, -3, \ldots\) since \(7 - 5 = 2\) and \(2 - 5 = -3\).",Thinks the first term in a sequence is the term before the sequence begins (0th term)
978,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( -3 \)
ConstructName: Identify where negative non-integers lie on a number line
QuestionText: Here is a number line: ![A horizontal number-line with 13 vertical, equally spaced, dashes representing the position of numbers. The 1st dash is labelled with ""-6"", the 3rd dash is labelled ""-4"", the 5th dash is labelled ""-2"", the 7th dash is labelled ""0"", the 9th dash is labelled ""2"", the 11th dash is labelled ""4"" and the 13th dash is labelled ""6""    A red arrow, labelled with a question mark is pointing halfway between the 3rd and 4th dashes. ]() Which of the following numbers could be indicated by the arrow?",13,"Reads the position of a number from the space between the line marked, rather than the line marked"
831,"Instruction: Why is the given answer wrong under such circumstances?
answer: ![Circle with a line from the centre to the edge]()
ConstructName: Identify the circumference
QuestionText: Which of the following diagrams shows the circumference of a circle?",258,Confuses circumference and radius
4211,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \frac{h+4}{c} \)
ConstructName: Write algebraic expressions with correct algebraic convention
QuestionText: Which answer shows the following calculation using the correct algebraic convention? \( c \div(h+4) \)",\( \frac{c}{h+4} \),Believes that a fraction means dividing the denominator by the numerator
3834,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( -81 \)
ConstructName: Given a negative x value, find the corresponding y value for curves in the form y = x² + c
QuestionText: This is a part of the table of values for the equation
\(
y=x^{2}
\) \begin{tabular}{|l|l|}
\hline\( x \) & \( -9 \) \\
\hline\( y \) & \( \color{gold}\bigstar \) \\
\hline
\end{tabular} What should replace the star?","The given answer is wrong under such circumstances.

To find the correct value for \( y \) when \( x = -9 \) for the equation \( y = x^2 \), we simply square the value of \( x \):

\[ y = (-9)^2 = 81 \]

So, the correct value to replace the star is \( 81 \).

Given answer: \( -81 \)

Correct answer: \( 81 \)

Therefore, the correct answer is \( 81 \).",Believes the square of a negative will also be negative
1803,"Instruction: Why is the given answer wrong under such circumstances?
answer: Only
Katie
ConstructName: Recognise whether you need to add or subtract linear equations in order to eliminate a variable
QuestionText: Tom and Katie are discussing this pair of simultaneous equations: \( \begin{array}{l}3 x-2 y=15 \\ x+2 y=20\end{array} \) Tom says if you add the two equations together you will eliminate a variable

Katie says if you subtract the two equations together you will eliminate a variable

Who is correct?","Only Katie

When you add the two equations together, the \(y\) terms will cancel out, effectively eliminating the variable \(y\):

\[ (3x - 2y) + (x + 2y) = 15 + 20 \]
\[ 4x = 35 \]

However, when you subtract the second equation from the first, the \(x\) terms will cancel out:

\[ (3x - 2y) - (x + 2y) = 15 - 20 \]
\[ 2x - 4y = -5 \]

So, Tom is correct that adding the equations eliminates \(y\), while Katie is incorrect that subtracting the equations eliminates \(x\).",Subtracts simultaneous equations when addition is required
2369,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( t=3 \frac{1}{16} \)
ConstructName: Solve two-step linear equations, with the variable on one side, involving positive fractions
QuestionText: Solve the equation:
\(
\frac{t-3}{2}=\frac{1}{8}
\)","The given answer is wrong under such circumstances because it does not solve the equation correctly. Let's solve the equation step by step:

Given:
\[
\frac{t-3}{2} = \frac{1}{8}
\]

Step 1: Eliminate the denominator by multiplying both sides by 2.
\[
t - 3 = \frac{1}{8} \times 2
\]
\[
t - 3 = \frac{1 \times 2}{8}
\]
\[
t - 3 = \frac{2}{8}
\]
Simplify \(\frac{2}{8}\) to \(\frac{1}{4}\).
\[
t - 3 = \frac{1}{4}
\]

Step 2: Add 3 to both sides to isolate \(t\).
\[
t = \frac{1}{4} + 3
\]

To add \(\frac{1}{4}\) and 3, convert 3 to a fraction with a denominator of 4.
\[
3 = \frac{12}{4}
\]
\[
t = \frac{1}{4} + \frac{12}{4}
\]
\[
t = \frac{1 + 12}{4}
\]
\[
t = \frac{13}{4}
\]

Thus, the correct solution is:
\[
t = \frac{13}{4} = 3\frac{1}{4}
\]

So, the correct answer should be \( t = 3\frac{1}{4} \) or \( t = \frac{13}{4} \).","When solving an equation, uses the same operation rather than the inverse."
1691,"Instruction: Why is the given answer wrong under such circumstances?
answer: Only Katie
ConstructName: Understand the relationship between parts of a ratio
QuestionText: Tom and Katie are arguing about the information on the right.

Tom says there are \( 9 \) times as many students as teachers.

Katie says one in ten people are teachers.
Who is correct? On a school trip, the ratio of teachers to students is:
teachers : students
\(
1: 9
\)","answer: Katie

ConstructName: Understand the relationship between parts of a ratio
QuestionText: Tom and Katie are arguing about the information on the right.

Tom says there are \( 9 \) times as many students as teachers.

Katie says one in ten people are teachers.
Who is correct? On a school trip, the ratio of teachers to students is:
teachers : students
\(
1: 9
\)",Does not understand that in a ratio 1:n that one part of the ratio would be n times bigger than the one part
621,"Instruction: Why is the given answer wrong under such circumstances?
answer: always true
ConstructName: Carry out division  problems involving one negative integer
QuestionText: \( n \times 5 \geq \frac{n}{5} \) If \( n \) can represent any number, is the statement above...",always true,Assumes a fact without considering enough examples
3347,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( x^{2}+y^{2}=4 \)
ConstructName: Given a sketch of a circle with centre at the origin, write its equation in the form x² + y² = r²
QuestionText: What is the equation of this circle? ![A set of axes with a circle drawn. The circle goes through the points (4,0), (0, -4), (-4,0) and (0,4). ]()",700,Confuses the radius with the radius squared in the equation of a circle
1647,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( x^{2}+16 \)
ConstructName: Expand two brackets with linear terms in the form (x + a)²
QuestionText: Which of the following answers shows a correct expansion and simplification of the expression below? \( (x-4)^{2} \)","The given answer \( x^{2} + 16 \) is wrong for the expression \( (x-4)^{2} \).

To expand \( (x-4)^{2} \) correctly:
\[
(x-4)^{2} = (x-4)(x-4) = x^2 - 4x - 4x + 16 = x^2 - 8x + 16
\]

So, the correct expansion and simplification is:
\[
x^2 - 8x + 16
\]

Therefore, the correct answer is not \( x^{2} + 16 \).",Believes they only need to multiply the first and last pairs of terms when expanding double brackets
2285,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \frac{3}{7} \)
ConstructName: Identify non-unit fractions when part of a shape
QuestionText: What fraction of the rectangle is shaded? ![A rectangle split into 10 equal parts with 3 parts shaded in yellow]()",5,Denominator used for other parts rather than total parts
599,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 100000 \)
ConstructName: Calculate the cube of a number
QuestionText: \( 100^{3}= \)",1000000,Mixes up cubing with multiplying by 10
2848,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 2+3 p \)
ConstructName: Multiply a single term over a bracket where the term on the outside is a number and the inside contains a linear expression
QuestionText: Expand:
\(
-(2-3 p)
\)",2-3p,Only multiplies second term in the expansion of a bracket
3339,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 3 \)
ConstructName: Subtract proper fractions with different denominators which do not share a common factor
QuestionText: \(
\frac{4}{5}-\frac{1}{3}=\frac{\bigstar}{15}
\)
What should replace the star?",\( 3 \),Does not find a common denominator when adding/subtracting fractions
318,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \frac{t^{2}+4 s^{2}}{s t} \)
ConstructName: Add algebraic fractions where the denominators are single terms and are not multiples of each other
QuestionText: Express the following as a single fraction, writing your answer as simply as possible: \( \frac{t}{s}+\frac{2 s}{t} \)",0,"When squaring a variable, believes they also need to square the coefficient"
443,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 2 \)
ConstructName: Calculate the mean as an average from a list of data
QuestionText: Without using a calculator, what is the mean of the following numbers?

\[
2,2,3,3,2
\]",\( 2 \),"When asked for the mean of a list of data, gives the mode"
